Cod_Operadora;Operadora;UF;qtd_beneficiarios
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Paraíba;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Piauí;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Rio Grande do Norte;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Roraima;0
357022;UNIMED ERECHIM - COOPERATIVA DE SERVICOS DE;Sergipe;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Santa Catarina;11312
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Rio Grande do Sul;819
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Paraná;550
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;São Paulo;46
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Minas Gerais;16
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Mato Grosso;11
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Ceará;6
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Bahia;4
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Mato Grosso do Sul;4
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Rondônia;4
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Amapá;3
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Rio de Janeiro;3
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Distrito Federal;2
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Espírito Santo;2
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Paraíba;2
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Alagoas;1
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Goiás;1
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Maranhão;1
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Pará;1
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Rio Grande do Norte;1
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Acre;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Amazonas;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Pernambuco;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Piauí;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Roraima;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Sergipe;0
340251;UNIMED EXTREMO OESTE CATARINENSE COOPERATIV;Tocantins;0
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Bahia;21430
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Espírito Santo;642
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Minas Gerais;208
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;São Paulo;143
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Goiás;12
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Ceará;11
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Rio de Janeiro;11
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Mato Grosso do Sul;10
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Santa Catarina;10
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Sergipe;6
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Maranhão;5
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Pernambuco;5
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Rondônia;5
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Amazonas;4
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Distrito Federal;4
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Pará;2
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Piauí;2
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Rio Grande do Norte;2
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Alagoas;1
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Mato Grosso;1
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Rio Grande do Sul;1
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Acre;0
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Amapá;0
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Paraíba;0
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Paraná;0
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Roraima;0
346209;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO;Tocantins;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Mato Grosso;482
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Acre;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Alagoas;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Amapá;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Amazonas;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Bahia;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Ceará;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Distrito Federal;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Espírito Santo;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Goiás;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Maranhão;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Mato Grosso do Sul;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Minas Gerais;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Pará;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Paraíba;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Paraná;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Pernambuco;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Piauí;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Rio de Janeiro;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Rio Grande do Norte;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Rio Grande do Sul;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Rondônia;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Roraima;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Santa Catarina;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;São Paulo;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Sergipe;0
328031;UNIMED FEDERACAO DO ESTADO DO MATO GROSSO;Tocantins;0
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Paraná;21582
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;São Paulo;220
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Santa Catarina;163
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Rio Grande do Sul;146
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Distrito Federal;98
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Mato Grosso;69
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Mato Grosso do Sul;68
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Minas Gerais;52
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Goiás;43
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Rio de Janeiro;31
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Ceará;23
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Bahia;16
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Rondônia;12
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Pará;11
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Rio Grande do Norte;8
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Espírito Santo;7
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Pernambuco;7
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Roraima;7
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Tocantins;7
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Maranhão;6
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Alagoas;3
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Amapá;2
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Paraíba;2
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Piauí;2
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Amazonas;1
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Sergipe;1
351792;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO M;Acre;0
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;São Paulo;81845
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Minas Gerais;3868
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Goiás;20
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Rio de Janeiro;19
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Rio Grande do Sul;15
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Ceará;14
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Santa Catarina;14
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Mato Grosso;12
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Bahia;11
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Distrito Federal;11
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Rio Grande do Norte;10
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Mato Grosso do Sul;9
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Paraná;9
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Pernambuco;9
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Espírito Santo;6
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Pará;5
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Piauí;5
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Paraíba;4
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Rondônia;4
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Amazonas;2
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Maranhão;2
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Tocantins;2
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Alagoas;1
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Sergipe;1
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Acre;0
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Amapá;0
354783;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SE;Roraima;0
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Paraná;17391
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Santa Catarina;1489
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Minas Gerais;283
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Rio Grande do Sul;266
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Rondônia;219
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Espírito Santo;165
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Goiás;109
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;São Paulo;108
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Mato Grosso;97
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Rio de Janeiro;81
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Bahia;47
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Distrito Federal;46
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Mato Grosso do Sul;44
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Pará;42
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Ceará;26
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Maranhão;16
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Tocantins;12
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Amazonas;11
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Rio Grande do Norte;8
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Pernambuco;6
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Sergipe;5
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Piauí;2
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Paraíba;1
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Acre;0
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Alagoas;0
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Amapá;0
336858;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRA;Roraima;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Rio Grande do Sul;23768
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;São Paulo;316
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Mato Grosso;73
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Santa Catarina;70
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Paraná;45
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Goiás;26
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Minas Gerais;20
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Tocantins;17
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Mato Grosso do Sul;13
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Bahia;5
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Distrito Federal;5
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Ceará;4
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Piauí;4
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Rio de Janeiro;4
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Espírito Santo;3
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Rio Grande do Norte;2
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Maranhão;1
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Paraíba;1
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Pernambuco;1
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Acre;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Alagoas;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Amapá;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Amazonas;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Pará;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Rondônia;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Roraima;0
352179;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA;Sergipe;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Minas Gerais;8949
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;São Paulo;248
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Rio de Janeiro;31
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Tocantins;20
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Mato Grosso;12
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Bahia;9
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Mato Grosso do Sul;8
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Goiás;7
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Ceará;4
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Maranhão;4
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Pará;2
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Alagoas;1
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Distrito Federal;1
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Rio Grande do Sul;1
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Acre;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Amapá;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Amazonas;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Espírito Santo;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Paraíba;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Paraná;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Pernambuco;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Piauí;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Rio Grande do Norte;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Rondônia;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Roraima;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Santa Catarina;0
371564;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDIC;Sergipe;0
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Goiás;346658
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Tocantins;3401
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;São Paulo;2241
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Distrito Federal;1511
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Mato Grosso;1078
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Minas Gerais;859
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Pará;697
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Paraná;618
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Bahia;378
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Rio de Janeiro;316
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Rio Grande do Sul;215
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Mato Grosso do Sul;206
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Santa Catarina;165
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Maranhão;154
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Pernambuco;143
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Rondônia;114
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Ceará;110
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Rio Grande do Norte;64
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Espírito Santo;60
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Alagoas;56
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Amazonas;54
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Paraíba;54
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Piauí;50
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Acre;38
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Sergipe;23
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Amapá;18
382876;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDI;Roraima;10
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Minas Gerais;68257
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Ceará;271
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Bahia;173
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Espírito Santo;121
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Rio de Janeiro;110
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;São Paulo;49
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Mato Grosso;12
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Tocantins;8
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Goiás;7
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Rio Grande do Sul;7
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Acre;4
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Rio Grande do Norte;4
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Pará;3
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Rondônia;3
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Distrito Federal;1
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Maranhão;1
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Paraná;1
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Alagoas;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Amapá;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Amazonas;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Mato Grosso do Sul;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Paraíba;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Pernambuco;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Piauí;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Roraima;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Santa Catarina;0
386588;UNIMED GOVERNADOR VALADARES COOP. DE TRABAL;Sergipe;0
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Santa Catarina;202642
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;São Paulo;1899
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Rio Grande do Sul;1705
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Paraná;1574
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Rio de Janeiro;1256
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Minas Gerais;999
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Bahia;314
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Goiás;299
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Pernambuco;273
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Distrito Federal;272
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Mato Grosso;216
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Ceará;187
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Pará;185
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Espírito Santo;178
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Mato Grosso do Sul;156
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Rio Grande do Norte;129
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Alagoas;78
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Amazonas;64
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Paraíba;64
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Sergipe;62
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Maranhão;54
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Tocantins;49
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Rondônia;48
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Não Identificado;34
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Piauí;32
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Acre;16
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Amapá;4
360449;UNIMED GRANDE FLORIANOPOLIS-COOPERATIVA DE;Roraima;2
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Paraná;30614
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;São Paulo;457
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Santa Catarina;297
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Rio de Janeiro;136
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Piauí;111
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Maranhão;104
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Mato Grosso;61
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Mato Grosso do Sul;59
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Rio Grande do Sul;50
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Minas Gerais;38
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Goiás;30
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Tocantins;28
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Espírito Santo;15
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Pernambuco;14
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Bahia;12
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Rio Grande do Norte;6
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Roraima;5
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Pará;4
322571;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO M;Acre;3
